Fecha_Accidente,DIRECCION ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2021-12-17,CALLE 70B CRA 32,Motociclista,herido,Choque,M,28,1
2021-12-17,CALLE 75 CRA 46,Conductor,herido,Choque,F,43,1
2021-12-17,CARRERA  12 CALLE 114,Motociclista,herido,Choque,M,23,1
2021-12-17,CARRERA 23 CALLE 64,Acompañante,herido,Choque,F,48,1
2021-12-17,CARRERA 46 # 93,Motociclista,herido,Choque,M,28,1
2021-12-17,CARRERA 6 CALLE 110,Ciclista,herido,Choque,M,45,1
2021-12-18,CALLE 40 CARRERA 10,Motociclista,herido,Choque,M,19,1
2021-12-18,CALLE 45B CON CARRERA 14,Motociclista,herido,Choque,M,36,1
2021-12-18,CALLE 60 CARRERA 13,Acompañante,herido,Choque,M,18,1
2021-12-18,CALLE 60 CARRERA 13,Motociclista,herido,Choque,M,46,1
2021-12-18,CALLE 63B CARRERA 15,Pasajero,herido,Choque,F,32,1
2021-12-18,CALLE 63B CARRERA 15,Pasajero,herido,Choque,F,64,1
2021-12-18,CALLE 63B CARRERA 15,Pasajero,herido,Choque,M,69,1
2021-12-19,CALLE 110 CRA 12B,Pasajero,herido,Caida Ocupante,F,21,1
2021-12-19,AV. CORDIALIDAD CON CARRERA 21,Conductor,herido,Choque,M,39,1
2021-12-19,CALLE 47B CON 19C,Acompañante,herido,Choque,M,31,1
2021-12-19,CALLE 47B CON 19C,Motociclista,herido,Choque,M,20,1
2021-12-19,CALLE 84 CON CARRERA 38,Motociclista,herido,Choque,M,23,1
2021-12-19,CALLE 84 CON CARRERA 38,Pasajero,herido,Choque,F,20,1
2021-12-19,CARRERA 38 CALLE 138 VIA JUAN MINA,Motociclista,herido,Choque,M,24,1
2021-12-19,CARRERA 46 # 66-42,Acompañante,herido,Choque,F,22,2
2021-12-19,CARRERA 46 # 66-42,Acompañante,herido,Choque,F,24,1
2021-12-19,CARRERA 46 # 66-42,Conductor,herido,Choque,M,38,1
2021-12-20,AVENIDA CIRCUNVALAR CRA 12,Pasajero,herido,Caida Ocupante,F,43,1
2021-12-20,AV. CIRCUNVALAR CALLE 98,Motociclista,herido,Choque,M,44,1
2021-12-20,CALLE 17 CON CRA 12,Acompañante,herido,Choque,M,54,1
2021-12-20,CALLE 17 CON CRA 12,Motociclista,herido,Choque,M,29,1
2021-12-20,CALLE 58 CON CARRERA 66,Motociclista,herido,Choque,M,32,1
2021-12-20,CALLE 80 CON CARRERA 45,Pasajero,herido,Choque,F,40,1
2021-12-20,CARRERA 7 CALLE 19,Motociclista,herido,Choque,F,27,1
2021-12-20,CRA 59B CALLE 84,Motociclista,herido,Choque,M,38,1
2021-12-20,CARRERA 41 ENTRE CALLE 74 Y 75B,Conductor,herido,Otro,M,27,1
2021-12-21,AV. CIRCUNVALAR CON CARRERA 31,Peaton,muerto,Atropello,M,75,1
2021-12-21,CARRERA 36 B CALLE 119,Peaton,herido,Atropello,M,52,1
2021-12-21,CRA 72 CALLE 75B,Peaton,herido,Atropello,M,30,1
2021-12-21,CALLE 17 CARRERA 30,Acompañante,herido,Choque,M,29,1
2021-12-21,CALLE 17 CARRERA 30,Motociclista,herido,Choque,M,29,1
2021-12-21,CALLE 29 CARRERA 29,Ciclista,herido,Choque,M,57,1
2021-12-21,CALLE 29 CARRERA 29,Motociclista,herido,Choque,M,54,1
2021-12-21,CALLE 53D CON CARRERA 21,Acompañante,herido,Choque,F,23,1
2021-12-21,CALLE 53D CON CARRERA 21,Conductor,herido,Choque,F,34,1
2021-12-21,CALLE 53D CON CARRERA 21,Conductor,herido,Choque,M,39,1
2021-12-21,CARRERA 43 CALLE 80,Motociclista,herido,Choque,F,37,1
2021-12-22,VIA 40 # 69-111,Motociclista,herido,Atropello,M,27,1
2021-12-22,VIA 40 # 69-111,Peaton,herido,Atropello,M,73,1
2021-12-22,CALLE 87 CARRERA 36,Ciclista,herido,Choque,M,23,1
2021-12-23,AVENIDA CIRCUNVALAR. DIAGONAL MEGA COLEGIO LAS CAYENAS,Motociclista,herido,Choque,M,24,1
2021-12-23,CALLE 17 CARRERA 22,Acompañante,herido,Choque,F,23,1
2021-12-23,CALLE 17 CARRERA 22,Ciclista,herido,Choque,M,43,1
2021-12-23,CALLE 19 CARRERA 2B,Acompañante,herido,Choque,F,36,1
2021-12-23,CRA 49 FRENTE AL # 69-69,Motociclista,herido,Choque,M,26,1
2021-12-23,VIA JUAN MINA KM 7,Motociclista,herido,Choque,M,25,1
2021-12-24,CALLE 45 CARRERA 20,Acompañante,herido,Choque,F,20,1
2021-12-24,CALLE 45 CARRERA 20,Conductor,herido,Choque,M,20,1
2021-12-25,AV MALECON ENTRE CALLE 72 Y ALETA TIBURON,Peaton,herido,Atropello,M,42,1
2021-12-25,CALLE 19 CRA 7,Peaton,herido,Atropello,M,77,1
2021-12-25,CRA 21 # 78-18,Peaton,herido,Atropello,F,81,1
2021-12-25,CRA 23 # 18-17,Motociclista,herido,Atropello,M,36,1
2021-12-25,CRA 23 # 18-17,Peaton,herido,Atropello,M,72,1
2021-12-25,CALLE 17 CON CRA 24,Conductor,herido,Choque,M,27,1
2021-12-25,CALLE 17 CON CRA 24,Pasajero,herido,Choque,F,25,1
2021-12-25,CALLE 17 CON CRA 24,Pasajero,herido,Choque,M,23,1
2021-12-25,CALLE 17 CON CRA 24,Pasajero,herido,Choque,M,32,2
2021-12-25,VIA 40 CON CALLE 77 B -10,Acompañante,herido,Choque,F,5,1
2021-12-26,CALLE 84 CARRERA 45,Motociclista,herido,Choque,M,29,1
2021-12-26,CALLE 84 CON CRA 10-90,Motociclista,herido,Choque,M,39,1
2021-12-26,CARRERA 24 CALLE 63 B,Acompañante,herido,Choque,F,23,1
2021-12-26,CARRERA 24 CALLE 63 B,Acompañante,herido,Choque,F,24,1
2021-12-26,CARRERA 24 CALLE 63 B,Conductor,herido,Choque,M,32,1
2021-12-27,CALLE 46 # 6 SUR -76,Conductor,herido,Choque,M,63,1
2021-12-27,CALLE 46 # 6 SUR -76,Pasajero,herido,Choque,F,57,1
2021-12-27,CRA 43 CALLE 66,Acompañante,herido,Choque,F,20,1
2021-12-27,CRA 43 CALLE 66,Motociclista,herido,Choque,M,23,1
2021-12-28,CRA 38 CALLE 68B,Peaton,herido,Atropello,M,22,1
2021-12-28,AV. VIA 40 CON CALLE 86-431,Motociclista,herido,Choque,M,29,1
2021-12-28,AVENIDA DEL RIO ENTRE ALETA DEL TIBURON Y LA CALLE 70C,Conductor,herido,Choque,M,29,1
2021-12-28,CALLE 110 CRA 43F,Conductor,herido,Choque,M,40,1
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,F,30,1
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,F,32,6
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,F,36,1
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,F,61,1
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,M,32,2
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,M,45,1
2021-12-28,CALLE 110 CRA 43F,Pasajero,herido,Choque,M,55,1
2021-12-28,CALLE 31 CRA 33,Acompañante,herido,Choque,F,24,1
2021-12-28,CALLE 31 CRA 33,Motociclista,herido,Choque,M,27,1
2021-12-28,CALLE 61 # 24-29,Pasajero,herido,Choque,F,42,1
2021-12-28,CALLE 61 # 24-29,Pasajero,herido,Choque,F,60,1
2021-12-28,CRA 6 CON CALLE 99C,Pasajero,herido,Choque,F,32,1
2021-12-28,CRA 6 CON CALLE 99C,Pasajero,herido,Choque,F,41,1
2021-12-29,CALLE 45 CON CRA 2D,Pasajero,herido,Choque,F,32,1
2021-12-29,CALLE 72 CON CRA 36,Motociclista,herido,Choque,M,29,1
2021-12-30,CALLE 74 CON CRA 68,Conductor,herido,Choque,M,26,1
2021-12-30,CALLE 75 CRA 60,Acompañante,herido,Choque,F,19,1
2021-12-30,CARRERA 64C CALLE 91,Conductor,herido,Choque,F,38,1
2021-12-30,VIA 40 CON CALLE 45,Acompañante,herido,Choque,M,23,1
2021-12-30,VIA 40 CON CALLE 45,Conductor,herido,Choque,M,47,1
2021-12-31,CALLE 110 CRA 12,Peaton,herido,Atropello,F,32,1
2021-12-31,CALLE 110 CRA 25 SUR,Acompañante,herido,Choque,F,23,1
2021-12-31,CALLE 110 CRA 25 SUR,Motociclista,herido,Choque,M,23,1
2021-12-31,CALLE 31 CON CRA 24,Acompañante,herido,Choque,F,23,1
2021-12-31,CALLE 31 CON CRA 24,Motociclista,herido,Choque,M,25,1
2021-12-31,CALLE 36 CRA 35,Acompañante,herido,Choque,M,28,1
2021-12-31,CALLE 36 CRA 35,Motociclista,herido,Choque,M,36,1
2021-12-31,CALLE 43 CON CRA 33,Motociclista,herido,Choque,M,52,1
2021-12-31,CRA 21 CALLE 46,Motociclista,herido,Choque,M,27,1
2022-01-02,CALLE 110  CRA 9G,Acompañante,herido,Choque,F,34,1
2022-01-02,CALLE 41 CRA 14,Motociclista,herido,Choque,M,27,1
2022-01-02,CRA 31 CON CALLE 116A,Motociclista,herido,Choque,M,23,1
2022-01-02,CRA 46 CON CALLE 110,Conductor,herido,Choque,M,50,1
2022-01-03,VIA 40 # 76-252,Peaton,muerto,Atropello,M,69,1
2022-01-03,CALLE 37 CRA 22,Motociclista,herido,Choque,M,34,1
2022-01-03,CALLE 56 CRA 10,Motociclista,herido,Choque,M,63,1
2022-01-03,CALLE 64 CRA 59,Acompañante,herido,Choque,F,32,1
2022-01-03,CRA 18 CON CALLE 60,Acompañante,herido,Choque,F,54,1
2022-01-04,CALLE 30 CRA 36,Peaton,herido,Atropello,F,65,1
2022-01-04,VIA 40 CON 70C,Peaton,herido,Atropello,M,52,1
2022-01-04,CALLE 31 CON CRA 24,Pasajero,herido,Choque,F,43,1
2022-01-04,CALLE 31 CON CRA 24,Pasajero,herido,Choque,M,38,1
2022-01-04,CALLE 88 CON CRA 74,Conductor,herido,Choque,M,30,1
2022-01-04,CALLE 98 CRA 53,Motociclista,herido,Choque,M,19,1
2022-01-05,CALLE 35 CRA 35,Acompañante,herido,Choque,M,33,1
2022-01-05,CALLE 35 CRA 35,Motociclista,herido,Choque,M,28,1
2022-01-05,CRA 37 CALLE 57,Acompañante,herido,Choque,F,40,1
2022-01-05,CRA 37 CALLE 57,Motociclista,herido,Choque,M,29,1
2022-01-06,AVENIDA CIRCUNVALAR CON 22,Motociclista,herido,Choque,M,31,1
2022-01-06,CALLE 46 CON CRA 1,Ciclista,herido,Choque,M,54,1
2022-01-06,CALLE 46 CON CRA 1,Motociclista,herido,Choque,M,70,1
2022-01-06,CALLE 68 CON CRA 60,Acompañante,herido,Choque,F,11,1
2022-01-06,CALLE 68 CON CRA 60,Acompañante,herido,Choque,F,32,1
2022-01-06,CALLE 68 CON CRA 60,Acompañante,herido,Choque,M,13,1
2022-01-06,CARRERA 38 CON CALLE 79A,Acompañante,herido,Choque,F,72,1
2022-01-06,CARRERA 42H CALLE 80,Acompañante,herido,Choque,M,32,1
2022-01-07,CRA 38 CON CALLE 54,Acompañante,herido,Choque,F,32,1
2022-01-08,AV. CIRCUNVALAR CON CALLE 96,Motociclista,herido,Choque,F,34,1
2022-01-08,CALLE 72 CON CRA 44,Motociclista,herido,Choque,M,22,1
2022-01-08,CALLE 72 CON CRA 44,Motociclista,herido,Choque,M,56,1
2022-01-08,CRA 33 CON CALLE 42,Motociclista,herido,Choque,M,52,1
2022-01-09,AV. CORDIALIDAD CALLE 47 # 218-69,Motociclista,herido,Atropello,M,29,1
2022-01-09,AV. CORDIALIDAD CALLE 47 # 218-69,Peaton,muerto,Atropello,M,32,1
2022-01-09,CALLE 110 CRA 8,Pasajero,herido,Choque,M,42,1
2022-01-10,AV. CIRCUNVALAR CRA 26,Acompañante,herido,Choque,M,12,1
2022-01-10,CALLE 110 CRA 37,Conductor,herido,Choque,M,23,1
2022-01-10,CALLE 110 CRA 37,Conductor,herido,Choque,M,40,1
2022-01-10,CALLE 31 CRA 24,Acompañante,herido,Choque,F,51,1
2022-01-10,CALLE 31 CRA 24,Motociclista,herido,Choque,M,60,1
2022-01-10,CALLE 45 (AV. MURILLO) CON CRA 20,Conductor,herido,Choque,F,33,1
2022-01-10,CALLE 79 CARRERA 58,Acompañante,herido,Choque,F,27,1
2022-01-11,CALLE 19 # 5B-26,Peaton,herido,Atropello,F,41,1
2022-01-11,CALLE 30 CRA 14,Motociclista,herido,Choque,M,32,1
2022-01-11,CALLE 40 CRA 14,Motociclista,herido,Choque,M,25,1
2022-01-11,CALLE 45 CON CRA 20,Acompañante,herido,Choque,F,31,1
2022-01-11,CALLE 74 CRA 41,Motociclista,herido,Choque,F,27,1
2022-01-11,CRA 21 CALLE 84,Motociclista,herido,Choque,M,25,1
2022-01-12,CALLE 31 CRA 27,Pasajero,herido,Choque,F,26,1
2022-01-12,CALLE 31 CRA 27,Pasajero,herido,Choque,F,50,1
2022-01-12,CALLE 31 CRA 27,Pasajero,herido,Choque,M,27,1
2022-01-12,CALLE 94 CON CRA 59,Motociclista,herido,Choque,M,22,1
2022-01-12,CRA 6B CALLE 41,Acompañante,herido,Choque,F,42,1
2022-01-12,CRA 6B CALLE 41,Motociclista,herido,Choque,M,34,1
2022-01-13,CALLE 30 # 10-306,Motociclista,herido,Atropello,M,29,1
2022-01-13,CALLE 30 # 10-306,Peaton,herido,Atropello,F,58,1
2022-01-14,CALLE 56 CRA 11,Motociclista,herido,Choque,M,25,1
2022-01-14,CALLE 56 CRA 11,Motociclista,herido,Choque,M,37,1
2022-01-14,CRA 53 CALLE 82,Acompañante,herido,Choque,F,32,1
2022-01-14,CRA 53 CALLE 82,Motociclista,herido,Choque,F,28,1
2022-01-14,KILOMETRO 2 VIA GALAPA- CORDIALIDAD,Motociclista,herido,Choque,M,39,1
2022-01-15,CALLE 17 CON CRA 12,Peaton,herido,Atropello,M,45,1
2022-01-15,CALLE 84 CARRERA 46,Pasajero,herido,Caida Ocupante,F,65,1
2022-01-15,CALLE 61 CON CRA 25,Motociclista,herido,Choque,M,34,1
2022-01-15,VIA 40 # 67-190,Conductor,herido,Choque,M,48,1
2022-01-16,CALLE 60 CRA 14,Acompañante,herido,Choque,F,45,1
2022-01-16,CALLE 60 CRA 14,Motociclista,herido,Choque,M,26,1
2022-01-16,CRA 47 CALLE 58,Motociclista,muerto,Choque,M,30,1
2022-01-17,CRA 8 CALLE 31,Peaton,herido,Atropello,M,23,1
2022-01-17,CALLE 110 CON CRA 9G,Acompañante,herido,Choque,M,42,1
2022-01-17,CALLE 110 CON CRA 9G,Motociclista,herido,Choque,F,28,1
2022-01-17,CALLE 31 CRA 14,Acompañante,herido,Choque,F,14,1
2022-01-17,CALLE 31 CRA 14,Motociclista,herido,Choque,F,33,1
2022-01-17,CRA 29 CALLE 35,Motociclista,herido,Choque,M,37,1
2022-01-18,AVENIDA CIRCUNVALAR CON 9G,Pasajero,herido,Choque,F,13,1
2022-01-18,CALLE 57 CRA 21B,Acompañante,herido,Choque,M,25,1
2022-01-18,CALLE 57 CRA 21B,Motociclista,herido,Choque,M,30,1
2022-01-18,CRA 49C CALLE 91,Acompañante,herido,Choque,F,58,1
2022-01-18,CRA 49C CALLE 91,Conductor,herido,Choque,F,45,1
2022-01-18,CRA 49C CALLE 91,Conductor,herido,Choque,M,54,1
2022-01-19,CORDIALIDAD KILOMETRO 114+900,Peaton,herido,Atropello,M,71,1
2022-01-19,AV. CIRCUNVALAR CRA 15 SUR,Acompañante,herido,Choque,F,20,1
2022-01-19,AV. CIRCUNVALAR CRA 15 SUR,Motociclista,herido,Choque,M,34,1
2022-01-19,CALLE 110 CON CRA 37,Acompañante,herido,Choque,F,24,1
2022-01-19,CALLE 110 CON CRA 37,Motociclista,herido,Choque,M,24,1
2022-01-19,CALLE 31 CON CRA 24,Acompañante,herido,Choque,M,21,1
2022-01-19,CALLE 31 CON CRA 24,Motociclista,herido,Choque,M,22,1
2022-01-20,AV. CIRCUNVALAR CON CALLE 45,Peaton,herido,Atropello,F,15,1
2022-01-20,AV. CIRCUNVALAR CON CALLE 45,Peaton,herido,Atropello,F,16,1
2022-01-20,AV. VIA 40 CON CALLE 76,Peaton,herido,Atropello,M,58,1
2022-01-20,CALLE 110 CRA 37,Pasajero,herido,Choque,F,58,1
2022-01-20,CRA 21B CALLE 60,Acompañante,herido,Choque,M,22,1
2022-01-20,CRA 21B CALLE 60,Motociclista,herido,Choque,M,48,1
2022-01-20,CRA 40 CALLE 42,Conductor,herido,Choque,M,32,1
2022-01-21,AV. MALECON ENTRE CALLE 72 Y ALETA DEL TIBURON,Ciclista,herido,Choque,M,25,1
2022-01-21,CALLE 110 CRA 53,Acompañante,herido,Choque,M,25,1
2022-01-21,CALLE 110 CRA 53,Acompañante,herido,Choque,M,27,1
2022-01-21,CALLE 110 CRA 53,Conductor,herido,Choque,M,26,1
2022-01-21,CALLE 19 CRA 5B,Pasajero,herido,Choque,F,35,1
2022-01-21,CALLE 19 CRA 5B,Pasajero,herido,Choque,F,51,1
2022-01-21,CALLE 19 CRA 5B,Pasajero,herido,Choque,M,67,1
2022-01-21,CRA 10 CALLE 58,Motociclista,herido,Choque,M,38,1
2022-01-21,CRA 38 CALLE 80,Motociclista,herido,Choque,M,53,1
2022-01-22,CALLE 31 CARRERA 24,Motociclista,herido,Choque,M,45,1
2022-01-22,CALLE 85 CRA 57,Conductor,herido,Choque,M,40,1
2022-01-22,CALLE 85 CRA 57,Pasajero,herido,Choque,F,33,1
2022-01-22,CALLE 85 CRA 57,Pasajero,herido,Choque,M,61,1
2022-01-22,CARRERA 14 CALLE 40,Acompañante,herido,Choque,F,19,1
2022-01-22,CARRERA 14 CALLE 40,Motociclista,herido,Choque,M,27,1
2022-01-22,CRA 64 CALLE 84,Acompañante,herido,Choque,F,22,1
2022-01-22,CRA 64 CALLE 84,Motociclista,herido,Choque,M,24,1
2022-01-23,CALLE 110 CRA 6,Pasajero,herido,Caida Ocupante,F,31,1
2022-01-23,CALLE 134 CON 9-127,Motociclista,herido,Choque,M,30,1
2022-01-23,CALLE 134 CON 9-127,Pasajero,herido,Choque,M,25,1
2022-01-23,CALLE 134 CON 9-127,Pasajero,herido,Choque,M,26,1
2022-01-23,CALLE 45 CRA 10,Conductor,herido,Choque,M,19,1
2022-01-23,CRA 25B CALLE 70C,Conductor,herido,Choque,M,27,1
2022-01-23,CRA 42G CALLE 86,Acompañante,herido,Choque,F,27,1
2022-01-23,CRA 42G CALLE 86,Conductor,herido,Choque,M,25,1
2022-01-24,CALLE 45 # 32-74,Peaton,muerto,Atropello,M,36,1
2022-01-24,CALLE 30 # 19-20,Ciclista,herido,Choque,M,61,1
2022-01-24,CALLE 33B CRA 6B,Motociclista,herido,Choque,M,37,1
2022-01-24,CALLE 33B CRA 6B,Pasajero,herido,Choque,F,30,1
2022-01-24,CALLE 47 CRA 34,Motociclista,herido,Choque,M,25,1
2022-01-24,CALLE 60 CRA 35,Motociclista,herido,Choque,M,41,1
2022-01-24,CALLE 72 CON CARRERA 39,Acompañante,herido,Choque,F,20,1
2022-01-25,CALLE 6 CON CRA 45B,Conductor,herido,Choque,M,41,1
2022-01-25,CALLE 84 CRA 65,Motociclista,herido,Choque,M,20,1
2022-01-25,CRA 44 CALLE 10,Acompañante,herido,Choque,F,41,1
2022-01-26,CALLE 36B CRA 17,Acompañante,herido,Choque,F,27,1
2022-01-26,CALLE 36B CRA 17,Motociclista,herido,Choque,M,32,1
2022-01-26,CALLE 37C CRA 6B,Acompañante,herido,Choque,F,29,1
2022-01-26,CALLE 57 CARRERA 35,Acompañante,herido,Choque,M,26,1
2022-01-27,CALLE 30 CRA 24,Acompañante,herido,Choque,M,39,1
2022-01-27,CALLE 6 CRA 30,Motociclista,herido,Choque,M,33,1
2022-01-27,CALLE 84 CON CRA 38,Motociclista,herido,Choque,M,22,1
2022-01-28,CALLE 110 CRA 43,Motociclista,herido,Choque,M,61,1
2022-01-28,CALLE 130 CON CARRERA 9 G,Motociclista,herido,Choque,M,34,1
2022-01-28,CALLE 31 CARRERA 27,Acompañante,herido,Choque,F,19,1
2022-01-28,CALLE 45 CRA 1B,Motociclista,herido,Choque,M,19,1
2022-01-28,CALLE 72  CON CARRERA 56,Acompañante,herido,Choque,F,24,1
2022-01-28,CALLE 72  CON CARRERA 56,Motociclista,herido,Choque,M,26,1
2022-01-28,CALLE 72 CARRERA 39,Acompañante,herido,Choque,F,44,1
2022-01-28,CALLE 72 CARRERA 39,Acompañante,herido,Choque,M,36,1
2022-01-28,CALLE 72 CARRERA 39,Conductor,herido,Choque,M,35,1
2022-01-28,CALLE 75 CRA 60,Acompañante,herido,Choque,F,18,1
2022-01-28,CALLE 75 CRA 60,Conductor,herido,Choque,M,23,1
2022-01-28,CALLE 75 CRA 60,Conductor,herido,Choque,M,33,1
2022-01-28,CALLE 75 CRA 60,Pasajero,herido,Choque,M,24,1
2022-01-28,CRA 15 CALLE 30,Pasajero,herido,Choque,F,68,1
2022-01-28,CRA 23 CALLE 68,Acompañante,herido,Choque,M,28,1
2022-01-28,CRA 23 CALLE 68,Motociclista,herido,Choque,M,27,1
2022-01-29,CALLE 45 CON CRA 37,Peaton,herido,Atropello,M,42,1
2022-01-29,CALLE 51B CRA 5B EL SANTURARIO,Motociclista,herido,Atropello,M,52,1
2022-01-29,CALLE 51B CRA 5B EL SANTURARIO,Peaton,herido,Atropello,M,64,1
2022-01-29,CALLE 114 CON CARRERA 34,Acompañante,herido,Choque,M,18,1
2022-01-29,CALLE 114 CON CARRERA 34,Acompañante,herido,Choque,M,39,1
2022-01-29,CALLE 114 CON CARRERA 34,Acompañante,herido,Choque,M,55,1
2022-01-29,CALLE 114 CON CARRERA 34,Conductor,herido,Choque,M,31,1
2022-01-29,CALLE 114 CON CARRERA 34,Conductor,herido,Choque,M,51,1
2022-01-29,CALLE 17 CRA 30,Pasajero,herido,Choque,F,29,1
2022-01-29,CALLE 31 CON CRA 24,Acompañante,herido,Choque,M,60,1
2022-01-30,CALLE 110 CARRERA 9 G,Motociclista,herido,Choque,M,36,1
2022-01-30,CRA 47 # 80,Motociclista,herido,Choque,M,23,1
2022-01-30,CRA 82 CALLE 110 LAS FLORES,Conductor,herido,Choque,M,37,1
2022-01-31,CALLE 53D CRA 27,Motociclista,herido,Choque,M,22,1
2022-01-31,CALLE 68B CON CRA 63,Motociclista,herido,Choque,M,25,1
2022-01-31,CALLE 70C CRA 18,Motociclista,herido,Choque,M,46,1
2022-01-31,CALLE 75 CRA 49,Motociclista,herido,Choque,F,33,1
2022-01-31,CALLE 79 CON CARRERA 55,Acompañante,herido,Choque,F,25,1
2022-01-31,CALLE 79 CON CARRERA 55,Motociclista,herido,Choque,M,26,1
2022-01-31,CARRERA 32 CALLE 70,Motociclista,herido,Choque,M,21,1
2022-01-31,CRA 14 CALLE 54,Motociclista,herido,Choque,M,25,1
2022-01-31,CRA 14 CALLE 54,Motociclista,herido,Choque,M,33,1
2022-02-01,CALLE 122 CON CRA 9G,Motociclista,herido,Choque,M,21,1
2022-02-01,CALLE 30 CRA 36,Motociclista,herido,Choque,F,39,1
2022-02-01,CALLE 76 CRA 39,Pasajero,herido,Choque,F,13,1
2022-02-01,CALLE 76 CRA 39,Pasajero,herido,Choque,F,27,1
2022-02-01,CALLE 76 CRA 39,Pasajero,herido,Choque,F,32,1
2022-02-01,CALLE 76 CRA 39,Pasajero,herido,Choque,F,40,1
2022-02-01,CALLE 79 CON CARRERA 41 E,Motociclista,herido,Choque,M,43,1
2022-02-01,CARRERA 43B # 112-89,Conductor,herido,Choque,M,35,1
2022-02-01,CARRERA 46 CON CALLE 100,Conductor,herido,Choque,M,51,1
2022-02-01,CRA 14 CALLE 64,Acompañante,herido,Choque,M,32,1
2022-02-01,CRA 14 CALLE 64,Motociclista,herido,Choque,M,17,1
2022-02-01,CRA 14 CON CALLE 36B,Motociclista,herido,Choque,M,27,1
2022-02-01,CRA 14 CON CALLE 36B,Motociclista,herido,Choque,M,34,1
2022-02-01,CRA 76 # 82B-21,Motociclista,herido,Choque,M,56,1
2022-02-02,CARRERA 44  CALLE 85 Y 84 B. PORVENIR,Acompañante,herido,Choque,M,33,1
2022-02-02,CARRERA 44  CALLE 85 Y 84 B. PORVENIR,Conductor,herido,Choque,F,32,1
2022-02-02,CRA 27 CON CALLE 44,Motociclista,herido,Choque,M,31,1
2022-02-02,CRA 64 CON CALLE 21B,Conductor,herido,Choque,F,32,1
2022-02-02,CRA 9G CALLE 123,Motociclista,muerto,Choque,M,26,1
2022-02-03,CALLE 24 CRA 13,Motociclista,herido,Choque,M,21,1
2022-02-03,CRA 27 CALLE 31,Pasajero,herido,Choque,F,47,1
2022-02-03,CRA 27 CALLE 31,Pasajero,herido,Choque,F,60,1
2022-02-03,CRA 27 CALLE 31,Pasajero,herido,Choque,M,45,1
2022-02-03,CRA 27 CALLE 31,Pasajero,herido,Choque,M,58,1
2022-02-03,CRA 50 CALLE 48,Motociclista,herido,Choque,M,26,1
2022-02-04,CALLE 38 CRA 43,Peaton,herido,Atropello,M,55,1
2022-02-04,CALLE 26 # 20C-16,Ciclista,herido,Choque,M,53,1
2022-02-04,CALLE 70 C  CARRERA 9 J,Motociclista,herido,Choque,M,22,1
2022-02-04,CALLE 70 C  CARRERA 9 J,Motociclista,herido,Choque,M,23,1
2022-02-04,CRA 3 CALLE 45-99,Peaton,herido,Choque,F,32,1
2022-02-05,CALLE 110 CON CARRERA 51 B,Motociclista,herido,Choque,M,46,1
2022-02-05,CARRERA 59 FRENTE # 64-185,Motociclista,herido,Choque,M,24,1
2022-02-05,CARRERA 8 CALLE 36B,Motociclista,herido,Choque,M,17,1
2022-02-05,CRA 39 CALLE 68,Motociclista,herido,Choque,M,22,1
2022-02-06,CALLE 17 # 13-08,Peaton,herido,Atropello,M,68,1
2022-02-06,AV CIRCUNVALAR CRA 12,Conductor,herido,Choque,M,29,1
2022-02-06,AV CIRCUNVALAR CRA 12,Conductor,herido,Choque,M,52,1
2022-02-06,AV CIRCUNVALAR CRA 12,Pasajero,herido,Choque,F,62,1
2022-02-06,CARRERA 14 CALLE 40,Ciclista,herido,Choque,M,32,1
2022-02-06,CARRERA 2 CALLE 78,Acompañante,herido,Choque,F,22,1
2022-02-06,CARRERA 2 CALLE 78,Motociclista,herido,Choque,M,29,1
2022-02-06,CARRERA 2 CALLE 78,Motociclista,muerto,Choque,M,37,1
2022-02-06,CRA 68 CALLE 89,Motociclista,herido,Choque,M,34,1
2022-02-06,AV. CIRCUNVALAR CRA 53,Conductor,herido,Volcamiento,M,20,1
2022-02-07,CALLE 30 CON CRA 40,Conductor,herido,Atropello,M,61,1
2022-02-07,CALLE 30 CON CRA 40,Peaton,herido,Atropello,F,40,1
2022-02-07,AV. CIRCUNVALAR CON CALLE 49,Acompañante,herido,Choque,F,33,1
2022-02-07,AV. CIRCUNVALAR CON CALLE 49,Motociclista,herido,Choque,M,33,1
2022-02-07,CALLE 30 CRA 20,Motociclista,herido,Choque,M,40,1
2022-02-07,CALLE 30 CRA 45B,Acompañante,herido,Choque,F,41,1
2022-02-07,CALLE 30 CRA 45B,Acompañante,herido,Choque,M,21,1
2022-02-07,CALLE 30 CRA 45B,Motociclista,herido,Choque,M,24,1
2022-02-07,CALLE 30 CRA 45B,Motociclista,herido,Choque,M,25,1
2022-02-07,CALLE 30 ENTRE CARRERA 4B Y 8,Acompañante,herido,Choque,F,45,1
2022-02-07,CALLE 30 ENTRE CARRERA 4B Y 8,Pasajero,herido,Choque,F,58,1
